"Date","Symbol","Marketcapname","Sector"
"12-05-2026","REFEX","Smallcap","Services"
"12-05-2026","SAKAR","Smallcap","Healthcare"
"12-05-2026","LIQUIDBEES","Smallcap","Indices"
"12-05-2026","SETFGOLD","Smallcap","Indices"
"12-05-2026","MON100","Smallcap","Indices"
"12-05-2026","GOLDAXIS","Smallcap","Indices"
"12-05-2026","GOLDIETF","Smallcap","Indices"
"12-05-2026","SILVERIETF","Smallcap","Indices"
"12-05-2026","SILVER","Smallcap","Indices"
"12-05-2026","LIQUID1","Smallcap","Indices"
"12-05-2026","GOLDETF","Smallcap","Indices"
"12-05-2026","NIFTYETF","Smallcap",""
"12-05-2026","GROWWLIQID","Smallcap","Indices"
"13-05-2026","EXIDEIND","Largecap","Auto"
"13-05-2026","ARVIND","Midcap","Textiles"
"13-05-2026","BHEL","Largecap","Industrials"
"13-05-2026","CHENNPETRO","Largecap","Energy"
"13-05-2026","SAIL","Largecap","Metals & Mining"
"13-05-2026","JSWSTEEL","Largecap","Metals & Mining"
"13-05-2026","LICHSGFIN","Largecap","Financials"
"13-05-2026","JINDALSAW","Midcap","Industrials"
"13-05-2026","LT","Largecap","Realty"
"13-05-2026","BPCL","Largecap","Energy"
"13-05-2026","ASIANPAINT","Largecap","Building Materials"
"13-05-2026","SANDUMA","Midcap","Metals & Mining"
"13-05-2026","PCBL","Midcap","Chemicals"
"13-05-2026","WALCHANNAG","Smallcap","Industrials"
"13-05-2026","HEG","Midcap","Industrials"
"13-05-2026","VIYASH","Midcap","Healthcare"
"13-05-2026","ADANIENT","Largecap","Services"
"13-05-2026","USHAMART","Midcap","Metals & Mining"
"13-05-2026","DIACABS","Midcap","Industrials"
"13-05-2026","JAYNECOIND","Midcap","Metals & Mining"
"13-05-2026","ASHAPURMIN","Midcap","Metals & Mining"
"13-05-2026","CONCOR","Largecap","Transportation"
"13-05-2026","ENGINERSIN","Midcap","Realty"
"13-05-2026","GLENMARK","Largecap","Healthcare"
"13-05-2026","BHARTIARTL","Largecap","Telecom-Service"
"13-05-2026","PTC","Smallcap","Power & Utilities"
"13-05-2026","POCL","Smallcap","Metals & Mining"
"13-05-2026","HUBTOWN","Smallcap","Realty"
"13-05-2026","MOTILALOFS","Largecap","Financials"
"13-05-2026","RGL","Smallcap","Consumer Discretionary"
"13-05-2026","DBREALTY","Midcap","Realty"
"13-05-2026","GPPL","Midcap","Transportation"
"13-05-2026","MOIL","Midcap","Metals & Mining"
"13-05-2026","PGEL","Midcap","Consumer Discretionary"
"13-05-2026","CPSEETF","Smallcap","Indices"
"13-05-2026","SKIPPER","Midcap","Industrials"
"13-05-2026","PARAGMILK","Smallcap","FMCG"
"13-05-2026","BSLGOLDETF","Smallcap","Indices"
"13-05-2026","SILVERTUC","Smallcap","I.T"
"13-05-2026","BDL","Largecap","Aerospace & Defence"
"13-05-2026","MIDHANI","Midcap","Aerospace & Defence"
"13-05-2026","HDFCAMC","Largecap","Financials"
"13-05-2026","GRSE","Largecap","Aerospace & Defence"
"13-05-2026","SETFGOLD","Smallcap","Indices"
"13-05-2026","GOLDAXIS","Smallcap","Indices"
"13-05-2026","HDFCGOLD","Smallcap","Indices"
"13-05-2026","GOLDIETF","Smallcap","Indices"
"13-05-2026","KPIGREEN","Midcap","Power & Utilities"
"13-05-2026","RVNL","Largecap","Realty"
"13-05-2026","360ONE","Largecap","Financials"
"13-05-2026","IIFLCAPS","Midcap","Financials"
"13-05-2026","IRCTC","Largecap","Transportation"
"13-05-2026","RAILTEL","Midcap","Transportation"
"13-05-2026","SURYODAY","Smallcap","Bank"
"13-05-2026","SHYAMMETL","Largecap","Metals & Mining"
"13-05-2026","SILVERIETF","Smallcap","Indices"
"13-05-2026","SILVERBEES","Smallcap","Indices"
"13-05-2026","HDFCSILVER","Smallcap","Indices"
"13-05-2026","INOXGREEN","Midcap","Miscellaneous"
"13-05-2026","LIQUID1","Smallcap","Indices"
"13-05-2026","SILVERAG","Smallcap","Indices"
"13-05-2026","IDEAFORGE","Smallcap","Aerospace & Defence"
"13-05-2026","KALAMANDIR","Smallcap","Consumer Discretionary"
"13-05-2026","EGOLD","Smallcap","Indices"
"13-05-2026","TATATECH","Largecap","I.T"
"13-05-2026","LIQUIDCASE","Smallcap","Indices"
"13-05-2026","SILVERADD","Smallcap",""
"13-05-2026","LIQUIDADD","Smallcap","Indices"
"13-05-2026","IXIGO","Midcap","I.T"
"13-05-2026","ACMESOLAR","Largecap","Realty"
"13-05-2026","LIQUIDPLUS","Smallcap","Indices"
"13-05-2026","NTPCGREEN","Largecap","Power & Utilities"
"13-05-2026","TRANSRAILL","Midcap","Realty"
"13-05-2026","SBILIQETF","Smallcap","Indices"
"13-05-2026","SHREEJISPG","Midcap","Transportation"
"13-05-2026","URBANCO","Largecap","I.T"
"13-05-2026","JAINREC","Midcap","Metals & Mining"
"13-05-2026","AEQUS","Midcap","Aerospace & Defence"
"14-05-2026","CESC","Largecap","Power & Utilities"
"14-05-2026","CIPLA","Largecap","Healthcare"
"14-05-2026","TRENT","Largecap","Consumer Discretionary"
"14-05-2026","PIDILITIND","Largecap","Chemicals"
"14-05-2026","GNFC","Midcap","Chemicals"
"14-05-2026","MANINDS","Smallcap","Metals & Mining"
"14-05-2026","NLCINDIA","Largecap","Power & Utilities"
"14-05-2026","IPCALAB","Largecap","Healthcare"
"14-05-2026","INDOAMIN","Smallcap","Chemicals"
"14-05-2026","BALAMINES","Midcap","Chemicals"
"14-05-2026","ENGINERSIN","Midcap","Realty"
"14-05-2026","TIMETECHNO","Midcap","Plastic products"
"14-05-2026","REFEX","Smallcap","Services"
"14-05-2026","CPSEETF","Smallcap","Indices"
"14-05-2026","BSLGOLDETF","Smallcap","Indices"
"14-05-2026","LIQUIDBEES","Smallcap","Indices"
"14-05-2026","HEALTHIETF","Smallcap","Indices"
"14-05-2026","SILVER","Smallcap","Indices"
"14-05-2026","GMRP&UI","Midcap","Realty"
"14-05-2026","LICI","Largecap","Financials"
"14-05-2026","SILVERAXIS","Smallcap","Indices"
"14-05-2026","LIQUID1","Smallcap","Indices"
"14-05-2026","GOLDETF","Smallcap","Indices"
"14-05-2026","LIQUIDCASE","Smallcap","Indices"
"14-05-2026","SBISILVER","Smallcap","Indices"
"14-05-2026","CASHIETF","Smallcap","Indices"
"14-05-2026","KSHINTL","Midcap","Metals & Mining"
"15-05-2026","DRREDDY","Largecap","Healthcare"
"15-05-2026","TMPV","Largecap","Auto"
"15-05-2026","SHRIRAMFIN","Largecap","Financials"
"15-05-2026","TCS","Largecap","I.T"
"15-05-2026","TECHM","Largecap","I.T"
"15-05-2026","PGIL","Midcap","Consumer Discretionary"
"15-05-2026","HCG","Midcap","Healthcare"
"15-05-2026","LTM","Largecap","I.T"
"15-05-2026","NEWGEN","Midcap","I.T"
"15-05-2026","HDFCGOLD","Smallcap","Indices"
"15-05-2026","LIQUID1","Smallcap","Indices"
"15-05-2026","NIFTYIETF","Smallcap",""
"15-05-2026","LGEINDIA","Largecap","Consumer Discretionary"
"15-05-2026","WAKEFIT","Smallcap","Textiles"
"15-05-2026","NEPHROPLUS","Midcap","Healthcare"
"18-05-2026","GESHIP","Midcap","Transportation"
"18-05-2026","RESPONIND","Smallcap","Plastic products"
"18-05-2026","BLISSGVS","Midcap","Healthcare"
"18-05-2026","JINDRILL","Smallcap","Energy"
"18-05-2026","MONARCH","Smallcap","Financials"
"18-05-2026","IPCALAB","Largecap","Healthcare"
"18-05-2026","EMKAY","Smallcap","Financials"
"18-05-2026","TECHM","Largecap","I.T"
"18-05-2026","BSE","Largecap","Financials"
"18-05-2026","SOUTHWEST","Smallcap","Metals & Mining"
"18-05-2026","GOLDAXIS","Smallcap","Indices"
"18-05-2026","RATEGAIN","Midcap","I.T"
"18-05-2026","SILVERAXIS","Smallcap","Indices"
"18-05-2026","LIQUIDCASE","Smallcap","Indices"
"18-05-2026","SILVERADD","Smallcap",""
"18-05-2026","GROWWLIQID","Smallcap","Indices"
"18-05-2026","LIQUIDPLUS","Smallcap","Indices"
"19-05-2026","BOMDYEING","Smallcap","Textiles"
"19-05-2026","INFY","Largecap","I.T"
"19-05-2026","VEDL","Largecap","Metals & Mining"
"19-05-2026","BPCL","Largecap","Energy"
"19-05-2026","TMPV","Largecap","Auto"
"19-05-2026","GSFC","Midcap","Chemicals"
"19-05-2026","NOCIL","Smallcap","Chemicals"
"19-05-2026","PCBL","Midcap","Chemicals"
"19-05-2026","WIPRO","Largecap","I.T"
"19-05-2026","DHANUKA","Smallcap","Chemicals"
"19-05-2026","MARSONS","Smallcap","Industrials"
"19-05-2026","JAMNAAUTO","Smallcap","Auto"
"19-05-2026","RCF","Midcap","Chemicals"
"19-05-2026","JKTYRE","Midcap","Auto"
"19-05-2026","MANAPPURAM","Largecap","Financials"
"19-05-2026","J&KBANK","Midcap","Bank"
"19-05-2026","SONATSOFTW","Midcap","I.T"
"19-05-2026","ZYDUSLIFE","Largecap","Healthcare"
"19-05-2026","BSOFT","Midcap","I.T"
"19-05-2026","AVANTEL","Smallcap","Aerospace & Defence"
"19-05-2026","MOSCHIP","Smallcap","I.T"
"19-05-2026","CANBK","Largecap","Bank"
"19-05-2026","RADICO","Largecap","FMCG"
"19-05-2026","IGL","Largecap","Energy"
"19-05-2026","PTC","Smallcap","Power & Utilities"
"19-05-2026","KTKBANK","Midcap","Bank"
"19-05-2026","PFOCUS","Largecap","Realty"
"19-05-2026","NAUKRI","Largecap","I.T"
"19-05-2026","TANLA","Midcap","I.T"
"19-05-2026","FSL","Midcap","I.T"
"19-05-2026","MOTILALOFS","Largecap","Financials"
"19-05-2026","PERSISTENT","Largecap","I.T"
"19-05-2026","SHK","Smallcap","Chemicals"
"19-05-2026","ICICIPRULI","Largecap","Financials"
"19-05-2026","PNBHOUSING","Largecap","Financials"
"19-05-2026","SAKSOFT","Smallcap","I.T"
"19-05-2026","SHAREINDIA","Smallcap","Financials"
"19-05-2026","HDFCLIFE","Largecap","Financials"
"19-05-2026","NEWGEN","Midcap","I.T"
"19-05-2026","LEMONTREE","Midcap","Services"
"19-05-2026","E2E","Midcap","I.T"
"19-05-2026","SKYGOLD","Midcap","Consumer Discretionary"
"19-05-2026","GRSE","Largecap","Aerospace & Defence"
"19-05-2026","LIQUIDBEES","Smallcap","Indices"
"19-05-2026","GOLDAXIS","Smallcap","Indices"
"19-05-2026","HDFCGOLD","Smallcap","Indices"
"19-05-2026","SWSOLAR","Smallcap","Realty"
"19-05-2026","BORORENEW","Midcap","Building Materials"
"19-05-2026","HAPPSTMNDS","Midcap","I.T"
"19-05-2026","AXISTECETF","Smallcap","Indices"
"19-05-2026","LODHA","Largecap","Realty"
"19-05-2026","SUPRIYA","Midcap","Healthcare"
"19-05-2026","LICI","Largecap","Financials"
"19-05-2026","PARADEEP","Midcap","Chemicals"
"19-05-2026","INA","Smallcap","Industrials"
"19-05-2026","GOLDETF","Smallcap","Indices"
"19-05-2026","TATATECH","Largecap","I.T"
"19-05-2026","LIQUIDCASE","Smallcap","Indices"
"19-05-2026","EXICOM","Smallcap","Industrials"
"19-05-2026","FIRSTCRY","Midcap","Consumer Discretionary"
"19-05-2026","PNGJL","Midcap","Consumer Discretionary"
"19-05-2026","LIQUIDPLUS","Smallcap","Indices"
"19-05-2026","IGIL","Midcap","Miscellaneous"
"19-05-2026","STALLION","Smallcap","Chemicals"
"19-05-2026","VIKRAMSOLR","Midcap","Industrials"
"19-05-2026","EUROPRATIK","Smallcap","Building Materials"
"19-05-2026","EPACKPEB","Smallcap","Metals & Mining"
"19-05-2026","EMMVEE","Largecap","Industrials"
"20-05-2026","CIPLA","Largecap","Healthcare"
"20-05-2026","TITAN","Largecap","Consumer Discretionary"
"20-05-2026","KOTAKBANK","Largecap","Bank"
"20-05-2026","HINDALCO","Largecap","Metals & Mining"
"20-05-2026","TATACOMM","Largecap","Telecom-Service"
"20-05-2026","ASIANPAINT","Largecap","Building Materials"
"20-05-2026","DECNGOLD","Smallcap","Metals & Mining"
"20-05-2026","SUVEN","Smallcap","Healthcare"
"20-05-2026","JWL","Midcap","Industrials"
"20-05-2026","INDIGO","Largecap","Transportation"
"20-05-2026","BANKBEES","Smallcap","Indices"
"20-05-2026","GOLDBETA","Smallcap","Indices"
"20-05-2026","HDFCLIFE","Largecap","Financials"
"20-05-2026","APOLLO","Midcap","Aerospace & Defence"
"20-05-2026","MON100","Smallcap","Indices"
"20-05-2026","GOLDAXIS","Smallcap","Indices"
"20-05-2026","GOLDIETF","Smallcap","Indices"
"20-05-2026","MID150BEES","Smallcap","Indices"
"20-05-2026","POLICYBZR","Largecap","I.T"
"20-05-2026","LIQUID1","Smallcap","Indices"
"20-05-2026","IXIGO","Midcap","I.T"
"20-05-2026","PNGSREVA","Smallcap","Consumer Discretionary"
"21-05-2026","GESHIP","Midcap","Transportation"
"21-05-2026","GREAVESCOT","Smallcap","Industrials"
"21-05-2026","VTL","Midcap","Textiles"
"21-05-2026","NAVNETEDUL","Smallcap","Miscellaneous"
"21-05-2026","KEI","Largecap","Industrials"
"21-05-2026","DREDGECORP","Smallcap","Miscellaneous"
"21-05-2026","POLYPLEX","Smallcap","Industrials"
"21-05-2026","AARTIIND","Midcap","Chemicals"
"21-05-2026","INDOBORAX","Smallcap","Chemicals"
"21-05-2026","CHOICEIN","Midcap","Financials"
"21-05-2026","AVANTEL","Smallcap","Aerospace & Defence"
"21-05-2026","PETRONET","Largecap","Energy"
"21-05-2026","TIMETECHNO","Midcap","Plastic products"
"21-05-2026","KNRCON","Smallcap","Realty"
"21-05-2026","PNCINFRA","Midcap","Realty"
"21-05-2026","INDIGO","Largecap","Transportation"
"21-05-2026","PRECAM","Smallcap","Auto"
"21-05-2026","WHEELS","Smallcap","Auto"
"21-05-2026","MARINE","Midcap","Industrials"
"21-05-2026","TECHNOE","Midcap","Realty"
"21-05-2026","LIQUIDBEES","Smallcap","Indices"
"21-05-2026","SETFGOLD","Smallcap","Indices"
"21-05-2026","GOLD1","Smallcap","Indices"
"21-05-2026","HINDWAREAP","Smallcap","Consumer Discretionary"
"21-05-2026","GLAND","Largecap","Healthcare"
"21-05-2026","JUBLINGREA","Midcap","Chemicals"
"21-05-2026","SILVER","Smallcap","Indices"
"21-05-2026","PROTEAN","Smallcap","I.T"
"21-05-2026","EXICOM","Smallcap","Industrials"
"21-05-2026","AWFIS","Smallcap","Co-Working"
"21-05-2026","LIQUIDBETF","Smallcap","Indices"
"21-05-2026","IXIGO","Midcap","I.T"
"21-05-2026","SANSTAR","Smallcap","FMCG"
"21-05-2026","IGIL","Midcap","Miscellaneous"
"21-05-2026","JSWCEMENT","Midcap","Building Materials"
"21-05-2026","CMPDI","Midcap","Miscellaneous"
"22-05-2026","BAJFINANCE","Largecap","Financials"
"22-05-2026","HDFCBANK","Largecap","Bank"
"22-05-2026","KOTAKBANK","Largecap","Bank"
"22-05-2026","KRBL","Midcap","FMCG"
"22-05-2026","ICICIBANK","Largecap","Bank"
"22-05-2026","AXISBANK","Largecap","Bank"
"22-05-2026","TVSMOTOR","Largecap","Auto"
"22-05-2026","RELIGARE","Midcap","Financials"
"22-05-2026","LIQUIDBEES","Smallcap","Indices"
"22-05-2026","SETFNIFBK","Smallcap","Indices"
"22-05-2026","SONACOMS","Largecap","Auto"
"22-05-2026","LIQUID1","Smallcap","Indices"
"22-05-2026","JIOFIN","Largecap","Financials"
"22-05-2026","ACMESOLAR","Largecap","Realty"
"22-05-2026","LAXMIDENTL","Smallcap","Healthcare"
"22-05-2026","SBILIQETF","Smallcap","Indices"
"22-05-2026","JSWCEMENT","Midcap","Building Materials"
"22-05-2026","SHRINGARMS","Smallcap","Consumer Discretionary"
"22-05-2026","MEESHO","Largecap","I.T"
"22-05-2026","NEPHROPLUS","Midcap","Healthcare"
"25-05-2026","CESC","Largecap","Power & Utilities"
"25-05-2026","JINDALSAW","Midcap","Industrials"
"25-05-2026","AMBUJACEM","Largecap","Building Materials"
"25-05-2026","ASHOKLEY","Largecap","Auto"
"25-05-2026","TMPV","Largecap","Auto"
"25-05-2026","INDHOTEL","Largecap","Services"
"25-05-2026","GUFICBIO","Smallcap","Healthcare"
"25-05-2026","VIYASH","Midcap","Healthcare"
"25-05-2026","IOLCP","Smallcap","Healthcare"
"25-05-2026","CUPID","Largecap","FMCG"
"25-05-2026","INDUSINDBK","Largecap","Bank"
"25-05-2026","GLENMARK","Largecap","Healthcare"
"25-05-2026","PETRONET","Largecap","Energy"
"25-05-2026","CAMLINFINE","Smallcap","Chemicals"
"25-05-2026","TIMETECHNO","Midcap","Plastic products"
"25-05-2026","RECLTD","Largecap","Financials"
"25-05-2026","20MICRONS","Smallcap","Metals & Mining"
"25-05-2026","JWL","Midcap","Industrials"
"25-05-2026","LTF","Largecap","Financials"
"25-05-2026","SHARDACROP","Midcap","Chemicals"
"25-05-2026","SHK","Smallcap","Chemicals"
"25-05-2026","JUNIORBEES","Smallcap","Indices"
"25-05-2026","MBAPL","Smallcap","Chemicals"
"25-05-2026","APOLLO","Midcap","Aerospace & Defence"
"25-05-2026","SETFNIF50","Smallcap","Indices"
"25-05-2026","KPITTECH","Midcap","I.T"
"25-05-2026","COHANCE","Midcap","Healthcare"
"25-05-2026","CAMS","Midcap","Financials"
"25-05-2026","ANGELONE","Largecap","Financials"
"25-05-2026","IPL","Smallcap","Chemicals"
"25-05-2026","ETERNAL","Largecap","I.T"
"25-05-2026","APTUS","Midcap","Financials"
"25-05-2026","DELHIVERY","Largecap","Transportation"
"25-05-2026","HDFCSILVER","Smallcap","Indices"
"25-05-2026","SILVERBETA","Smallcap","Indices"
"25-05-2026","GANDHAR","Smallcap","Energy"
"25-05-2026","GROWWLIQID","Smallcap","Indices"
"25-05-2026","HYUNDAI","Largecap","Auto"
"25-05-2026","ROSSTECH","Smallcap","Aerospace & Defence"
"25-05-2026","ITCHOTELS","Largecap","Services"
"25-05-2026","PROSTARM","Smallcap","Industrials"
"25-05-2026","RAYMONDREL","Smallcap","Realty"
"25-05-2026","TMCV","Largecap","Auto"
"25-05-2026","TENNIND","Largecap","Auto"
"26-05-2026","EXIDEIND","Largecap","Auto"
"26-05-2026","SAIL","Largecap","Metals & Mining"
"26-05-2026","GREAVESCOT","Smallcap","Industrials"
"26-05-2026","IFBIND","Midcap","Consumer Discretionary"
"26-05-2026","PRAKASH","Smallcap","Metals & Mining"
"26-05-2026","RICOAUTO","Smallcap","Auto"
"26-05-2026","SIMPLEXINF","Smallcap","Realty"
"26-05-2026","WABAG","Midcap","Realty"
"26-05-2026","BANDHANBNK","Largecap","Bank"
"26-05-2026","MON100","Smallcap","Indices"
"26-05-2026","HDFCSILVER","Smallcap","Indices"
"26-05-2026","LIQUID1","Smallcap","Indices"
"26-05-2026","JSWINFRA","Largecap","Transportation"
"26-05-2026","QUADFUTURE","Smallcap","Industrials"
"26-05-2026","DENTA","Smallcap","Realty"
"26-05-2026","ATHERENERG","Largecap","Auto"
"26-05-2026","UTLSOLAR","Midcap","Industrials"
"27-05-2026","JSWSTEEL","Largecap","Metals & Mining"
"27-05-2026","JINDALSAW","Midcap","Industrials"
"27-05-2026","HINDALCO","Largecap","Metals & Mining"
"27-05-2026","BBOX","Midcap","I.T"
"27-05-2026","TATASTEEL","Largecap","Metals & Mining"
"27-05-2026","HIRECT","Smallcap","Consumer Discretionary"
"27-05-2026","PENIND","Smallcap","Metals & Mining"
"27-05-2026","AJMERA","Smallcap","Realty"
"27-05-2026","MINDTECK","Smallcap","I.T"
"27-05-2026","JAYNECOIND","Midcap","Metals & Mining"
"27-05-2026","WELCORP","Largecap","Industrials"
"27-05-2026","GAIL","Largecap","Energy"
"27-05-2026","GLENMARK","Largecap","Healthcare"
"27-05-2026","BHARTIARTL","Largecap","Telecom-Service"
"27-05-2026","NTPC","Largecap","Power & Utilities"
"27-05-2026","DLF","Largecap","Realty"
"27-05-2026","POWERGRID","Largecap","Power & Utilities"
"27-05-2026","RGL","Smallcap","Consumer Discretionary"
"27-05-2026","WABAG","Midcap","Realty"
"27-05-2026","KIRLOSENG","Largecap","Industrials"
"27-05-2026","TRITURBINE","Midcap","Industrials"
"27-05-2026","KIOCL","Largecap","Metals & Mining"
"27-05-2026","TIINDIA","Largecap","Industrials"
"27-05-2026","BANDHANBNK","Largecap","Bank"
"27-05-2026","GOLD1","Smallcap","Indices"
"27-05-2026","CAMS","Midcap","Financials"
"27-05-2026","STOVEKRAFT","Smallcap","Consumer Discretionary"
"27-05-2026","ETERNAL","Largecap","I.T"
"27-05-2026","DEVYANI","Midcap","Consumer Discretionary"
"27-05-2026","LIQUID1","Smallcap","Indices"
"27-05-2026","HDFCSML250","Smallcap","Indices"
"27-05-2026","AEROFLEX","Midcap","Metals & Mining"
"27-05-2026","SANSTAR","Smallcap","FMCG"
"27-05-2026","EMMVEE","Largecap","Industrials"
"29-05-2026","AEGISLOG","Largecap","Services"
"29-05-2026","DEEPAKFERT","Midcap","Chemicals"
"29-05-2026","MANCREDIT","Smallcap","Financials"
"29-05-2026","GIPCL","Smallcap","Power & Utilities"
"29-05-2026","RELAXO","Midcap","Consumer Discretionary"
"29-05-2026","CUB","Largecap","Bank"
"29-05-2026","INDSWFTLAB","Smallcap","Healthcare"
"29-05-2026","STLTECH","Largecap","Industrials"
"29-05-2026","PERSISTENT","Largecap","I.T"
"29-05-2026","SAMMAANCAP","Midcap","Financials"
"29-05-2026","GUJENERGY","Largecap","Energy"
"29-05-2026","JUNIORBEES","Smallcap","Indices"
"29-05-2026","BANDHANBNK","Largecap","Bank"
"29-05-2026","INDOSTAR","Smallcap","Financials"
"29-05-2026","LIQUIDBEES","Smallcap","Indices"
"29-05-2026","CLEAN","Midcap","Chemicals"
"29-05-2026","LATENTVIEW","Midcap","I.T"
"29-05-2026","LIQUID1","Smallcap","Indices"
"29-05-2026","SENCO","Midcap","Consumer Discretionary"
"29-05-2026","LIQUIDBETF","Smallcap","Indices"
"29-05-2026","IXIGO","Midcap","I.T"
"01-06-2026","JSWSTEEL","Largecap","Metals & Mining"
"01-06-2026","SURYAROSNI","Smallcap","Industrials"
"01-06-2026","CASTROLIND","Midcap","Chemicals"
"01-06-2026","WIPRO","Largecap","I.T"
"01-06-2026","KITEX","Smallcap","Consumer Discretionary"
"01-06-2026","POONAWALLA","Largecap","Financials"
"01-06-2026","HCLTECH","Largecap","I.T"
"01-06-2026","STLTECH","Largecap","Industrials"
"01-06-2026","BSOFT","Midcap","I.T"
"01-06-2026","JSL","Largecap","Metals & Mining"
"01-06-2026","JBMA","Midcap","Auto"
"01-06-2026","TECHM","Largecap","I.T"
"01-06-2026","DBREALTY","Midcap","Realty"
"01-06-2026","BAJAJCON","Midcap","FMCG"
"01-06-2026","WABAG","Midcap","Realty"
"01-06-2026","COALINDIA","Largecap","Metals & Mining"
"01-06-2026","INTELLECT","Midcap","I.T"
"01-06-2026","LTM","Largecap","I.T"
"01-06-2026","LIQUIDBEES","Smallcap","Indices"
"01-06-2026","KPITTECH","Midcap","I.T"
"01-06-2026","SILVERBEES","Smallcap","Indices"
"01-06-2026","TATATECH","Largecap","I.T"
"01-06-2026","LIQUIDADD","Smallcap","Indices"
"01-06-2026","SHANTIGOLD","Smallcap","Consumer Discretionary"
"01-06-2026","CRAMC","Midcap","Financials"
"01-06-2026","RUBICON","Largecap","Healthcare"
"01-06-2026","NEPHROPLUS","Midcap","Healthcare"
"02-06-2026","HINDOILEXP","Smallcap","Energy"
"02-06-2026","INFY","Largecap","I.T"
"02-06-2026","TRENT","Largecap","Consumer Discretionary"
"02-06-2026","PIDILITIND","Largecap","Chemicals"
"02-06-2026","TATAELXSI","Largecap","I.T"
"02-06-2026","ASHOKLEY","Largecap","Auto"
"02-06-2026","M&M","Largecap","Auto"
"02-06-2026","ALKYLAMINE","Midcap","Chemicals"
"02-06-2026","APOLLOHOSP","Largecap","Healthcare"
"02-06-2026","HLEGLAS","Smallcap","Industrials"
"02-06-2026","DREDGECORP","Smallcap","Miscellaneous"
"02-06-2026","SONATSOFTW","Midcap","I.T"
"02-06-2026","GVPIL","Smallcap","Realty"
"02-06-2026","MARUTI","Largecap","Auto"
"02-06-2026","REFEX","Smallcap","Services"
"02-06-2026","MOTILALOFS","Largecap","Financials"
"02-06-2026","ADANIPORTS","Largecap","Transportation"
"02-06-2026","SAKSOFT","Smallcap","I.T"
"02-06-2026","GOLDBEES","Smallcap","Indices"
"02-06-2026","INFOBEAN","Smallcap","I.T"
"02-06-2026","IFGLEXPOR","Smallcap","Building Materials"
"02-06-2026","LIQUIDBEES","Smallcap","Indices"
"02-06-2026","IIFLCAPS","Midcap","Financials"
"02-06-2026","SILVER","Smallcap","Indices"
"02-06-2026","INA","Smallcap","Industrials"
"02-06-2026","GOLDADD","Smallcap","Indices"
"02-06-2026","LIQUIDBETF","Smallcap","Indices"
"02-06-2026","SBISILVER","Smallcap","Indices"
"02-06-2026","HEXT","Smallcap",""
"02-06-2026","ELLEN","Smallcap",""
"02-06-2026","URBANCO","Largecap","I.T"
"02-06-2026","FRACTAL","Midcap","I.T"
"03-06-2026","MRPL","Largecap","Energy"
"03-06-2026","APOLLOHOSP","Largecap","Healthcare"
"03-06-2026","DECNGOLD","Smallcap","Metals & Mining"
"03-06-2026","ADFFOODS","Smallcap","FMCG"
"03-06-2026","HLEGLAS","Smallcap","Industrials"
"03-06-2026","INDRAMEDCO","Smallcap","Healthcare"
"03-06-2026","J&KBANK","Midcap","Bank"
"03-06-2026","AXISCADES","Midcap","Aerospace & Defence"
"03-06-2026","TITAGARH","Midcap","Industrials"
"03-06-2026","RHIM","Midcap","Building Materials"
"03-06-2026","ICICIB22","Smallcap","Indices"
"03-06-2026","MON100","Smallcap","Indices"
"03-06-2026","LXCHEM","Smallcap","Chemicals"
"03-06-2026","MAFANG","Smallcap","Indices"
"03-06-2026","JSLL","Midcap","Healthcare"
"03-06-2026","MODIS","Smallcap","Realty"
"03-06-2026","LIQUIDCASE","Smallcap","Indices"
"04-06-2026","ARVIND","Midcap","Textiles"
"04-06-2026","HEROMOTOCO","Largecap","Auto"
"04-06-2026","HSCL","Largecap","Chemicals"
"04-06-2026","NCC","Midcap","Realty"
"04-06-2026","RAYMOND","Smallcap","Transportation"
"04-06-2026","JINDALSAW","Midcap","Industrials"
"04-06-2026","SUNFLAG","Midcap","Metals & Mining"
"04-06-2026","BPCL","Largecap","Energy"
"04-06-2026","TATACONSUM","Largecap","FMCG"
"04-06-2026","CASTROLIND","Midcap","Chemicals"
"04-06-2026","RELTD","Smallcap","Industrials"
"04-06-2026","CEMPRO","Largecap","Realty"
"04-06-2026","VIYASH","Midcap","Healthcare"
"04-06-2026","STCINDIA","Smallcap","Services"
"04-06-2026","WEBELSOLAR","Smallcap","Industrials"
"04-06-2026","PRAJIND","Midcap","Industrials"
"04-06-2026","SOTL","Smallcap","Energy"
"04-06-2026","ASHAPURMIN","Midcap","Metals & Mining"
"04-06-2026","PANACEABIO","Smallcap","Healthcare"
"04-06-2026","GAIL","Largecap","Energy"
"04-06-2026","ICICIBANK","Largecap","Bank"
"04-06-2026","GVPIL","Smallcap","Realty"
"04-06-2026","AVANTEL","Smallcap","Aerospace & Defence"
"04-06-2026","GODREJCP","Largecap","FMCG"
"04-06-2026","PFC","Largecap","Financials"
"04-06-2026","POWERGRID","Largecap","Power & Utilities"
"04-06-2026","ASHOKA","Smallcap","Realty"
"04-06-2026","JWL","Midcap","Industrials"
"04-06-2026","APLLTD","Midcap","Healthcare"
"04-06-2026","SCHNEIDER","Largecap","Industrials"
"04-06-2026","MBAPL","Smallcap","Chemicals"
"04-06-2026","INFOBEAN","Smallcap","I.T"
"04-06-2026","ICICIGI","Largecap","Financials"
"04-06-2026","NAM-INDIA","Largecap","Financials"
